0.340994,0.0345496,0.0668712
0.828465,0.276287,-1.02487
0.584194,-0.134125,-0.409098
-0.0665945,0.154525,-0.369016
0.140293,-0.112391,0.597537
0.404426,-0.183812,-0.0792805
0.366951,0.0723693,0.454429
0.59478,-0.134358,-0.449702
0.182142,-0.153336,0.572159
1.13083,0.199902,-0.194602
0.74241,0.235189,-0.255895
0.606334,-0.301341,1.09051
0.510987,-0.168299,1.13165
0.700333,-0.0478572,1.02427
1.30117,-0.0518423,0.601733
1.29867,-0.0508586,0.605067
1.27411,0.0812672,0.711159
0.858504,0.140091,-0.62834
1.0975,-0.0424967,0.580408
1.15686,0.19541,-0.192399
1.16564,-0.0713579,-0.176144
1.16535,-0.0659663,-0.174591
1.1695,-0.0686407,-0.179822
0.85866,-0.236272,0.239765
0.998724,0.158138,-0.565095
0.825664,0.129065,-0.255267
1.08726,-0.0420303,-0.519881
0.681917,0.154776,-0.542111
0.0627068,-0.0571996,0.549485
0.165917,-0.0442804,0.579087
-0.232963,-0.164587,1.26303
-0.110781,-0.302822,1.21528
0.0181124,-0.204748,1.21846
-0.280803,0.146994,-0.269262
0.073529,-0.129731,0.536068
0.0838581,0.0150768,0.613283
0.137843,0.00801345,0.515818
1.18592,-0.00663979,0.489895
0.247334,0.0519628,0.484733
0.0234134,-0.226243,1.29225
0.521122,0.0381324,1.13781
0.617856,-0.0651505,1.00695
0.316047,0.0585051,0.442788
0.897649,-0.282695,0.9979
-0.312747,0.0297675,0.00832597
-0.277564,0.0295158,0.00251466
-0.605637,-0.0845213,0.0691542
-0.31774,-0.0179609,-0.0129606
-0.18984,0.166156,0.0737129
0.164994,-0.0451328,0.558922
0.0806555,0.0256112,1.17536
0.619842,-0.00856097,0.758745
0.549386,-0.038425,0.755569
0.538465,0.0925734,0.808845
0.621117,0.0850516,0.743634
0.619215,-0.00583617,0.761438
0.839146,-0.0485674,0.961815
1.09782,-0.296529,1.07857
0.636406,0.00311433,0.818024
0.714686,0.0132135,0.897674
0.619964,-0.00377716,0.778677
0.7254,0.0715065,0.788909
0.468811,0.128478,-0.417331
1.14912,0.229089,-0.338316
0.514608,-0.204482,1.09998
1.30622,-0.0733802,0.663918
1.34391,-0.0640964,0.600969
0.480409,0.245482,-0.380606
0.265817,0.225492,-0.271602
1.09869,0.24732,-0.500613
0.314618,0.0207409,-0.570005
0.176054,0.155119,-0.484002
-0.307942,0.270238,-0.366126
-0.313603,-0.0344426,-0.0169463
-0.327604,-0.0396302,0.127879
-0.81841,-0.0872257,0.0152178
1.24009,-0.0145848,0.497563
1.23096,0.16224,0.0802163
0.290005,0.0978471,0.43648
0.608962,0.184605,-0.359602
1.22453,0.111781,0.485974
0.624152,0.0251066,0.882755
0.568341,0.0289851,0.84978
0.607498,-0.0529288,0.943246
0.808304,0.175893,-0.3767
0.866903,0.0883999,-0.271697
0.78295,0.237179,-0.283706
0.726452,0.0755953,0.798627
0.805358,0.0686223,0.801258
0.8022,0.0640511,0.778083
0.494846,0.232505,-0.335955
0.477157,0.243893,-0.384412
0.294396,0.0240323,0.429534
0.852952,0.0658376,0.912919
1.05995,-0.260154,0.967688
1.01952,-0.195756,0.985262
1.30929,0.0900437,0.432086
1.27244,-0.10953,0.571406
1.29896,-0.0765624,0.65289
1.23721,-0.0218801,0.498744
1.37163,-0.241328,0.544091
1.30373,-0.0483589,0.619086
0.870331,0.0985135,-0.300312
0.8103,0.160803,-0.255631
0.838089,0.223326,-0.219938
0.980932,0.155358,-0.552273
0.890624,0.172075,-0.35913
0.745072,0.228812,-0.244762
-0.26664,0.190086,0.0617395
-0.140293,-0.230962,0.460178
1.01009,0.0913337,-0.556657
0.820891,0.118957,-0.24877
0.970627,0.143438,-0.547236
0.309257,0.0403838,0.459474
-0.351025,-0.0734858,0.113303
1.25086,-0.0921036,0.486738
0.83781,0.226598,-0.226123
1.45793,-0.0153713,0.489136
-0.130027,-0.0516364,-0.455057
0.395337,0.0941391,0.439491
0.679274,0.186449,-0.436823
1.40048,-0.171895,0.566944
1.35369,-0.23791,0.577049
-0.275945,-0.0301304,-0.0863068
-0.326086,-0.0554372,-0.0340643
-0.274595,0.00162179,-0.0895564
-0.336807,-0.00659722,-0.0333565
-0.329814,0.040137,-0.0442325
-0.334391,0.0229851,-0.0284575
-0.341114,-0.0478643,-0.0349668
-0.344731,-0.0920714,-0.00745434
1.2353,0.0325491,0.309108
-0.342176,-0.0478806,-0.0997133
-0.27157,0.0538133,-0.416688
-0.322718,-0.0604576,0.123232
0.292639,0.0689822,0.510686
0.310402,0.118498,0.410744
0.427409,0.146465,-0.382117
0.670535,0.245819,-0.488719
0.420072,0.157449,-0.469742
0.0346492,-0.0398167,-0.474601
-0.192494,0.0783213,-0.440308
-0.429549,-0.245409,1.06274
-0.436778,-0.244191,1.06952
-0.0829792,-0.308412,0.937718
-0.0231261,-0.289315,0.886726
-0.169858,-0.233515,1.03127
-0.298166,-0.0112851,0.694144
-0.275753,-0.0682973,0.109876
-0.455366,0.188459,0.229935
-0.281123,0.00421888,-0.0707102
-0.269184,0.0185316,-0.0601178
-0.363165,0.0507463,-0.130211
0.559766,-0.204883,1.06882
0.326996,0.0563453,0.460102
0.789117,0.176641,-0.293643
1.02069,0.136246,-0.564015
0.878909,0.10291,-0.295765
1.20684,0.066578,0.476449
-0.326384,0.000772356,-0.0280465
1.08657,-0.0683056,-0.464545
1.25039,0.10996,0.31169
0.684085,0.248638,-0.520515
0.705905,0.223253,-0.455437
1.32906,-0.0490908,0.602252
0.802536,0.153379,-0.241995
0.847508,-0.0551868,-0.563185
0.845182,-0.0514839,-0.546762
0.844562,0.22755,-0.307602
0.800429,0.146838,-0.293077
0.811118,0.188991,-0.246261
1.06022,-0.133394,0.980056
0.978985,-0.303269,0.687924
-0.588367,-0.0468167,0.215861
-0.313969,0.0437965,-0.0238797
-0.337904,0.00884583,-0.0120545
-0.313908,0.0308451,0.00715012
1.26042,0.176261,0.0733768
1.25516,-0.043674,0.201972
-0.447346,0.140579,0.65389
-0.587827,-0.00332506,0.160525
-0.539088,-0.0303942,0.12688
-0.210312,0.0244387,-0.342052
1.3426,0.026042,0.949074
0.968164,-0.10007,-0.659769
1.23553,0.16146,0.0887833
1.2595,0.11812,0.317143
1.25401,0.115705,0.307735
1.19582,0.0707337,0.484663
0.0668501,-0.16496,0.544168
0.281751,-0.00573657,1.18383
-0.436697,6.41E-05,0.818599
-0.468371,0.144462,0.666698
-0.239087,-0.280461,1.27261
-0.00838032,-0.333191,1.19954
-0.257565,0.00541738,0.775018
0.198891,-0.0346523,0.59656
0.173814,-0.0516477,0.592359
0.176071,-0.0520903,0.590957
1.27667,-0.106326,0.569413
0.501607,0.26635,-0.358283
0.271252,0.214679,-0.264715
0.15642,-0.0441181,0.552939
0.158682,-0.0453991,0.559597
-0.092641,-0.00962836,0.594887
0.0113596,-0.0262742,0.565524
0.167728,-0.0484545,0.569924
0.163675,-0.0466513,0.56076
-0.412401,-0.230054,0.545392
0.621149,0.085821,0.743756
-0.338657,0.272316,-0.388358
-0.181565,0.0580449,-0.429652
-0.158372,0.0940656,-0.400132
-0.350332,0.293252,-0.420833
0.725035,0.0700992,0.782221
0.53503,-0.0301484,0.79165
0.94698,-0.132122,1.00471
1.01164,-0.261343,0.994051
1.14808,0.199257,-0.192616
0.693232,0.260663,-0.422119
0.862837,-0.0453164,-0.661046
0.668368,0.229294,-0.480353
0.580025,0.136845,-0.449337
0.604528,-0.297207,1.13179
0.558077,0.0258837,0.843095
0.620929,0.0179738,0.752875
0.609214,-0.05444,0.911314
-0.37906,-0.0981474,1.20992
0.109459,-0.146249,0.527763
-0.208447,-0.313734,1.24423
0.611066,-0.281902,1.07207
-0.3475,0.0975357,0.834762
0.0955842,-0.199693,1.17059
0.377855,0.148571,0.453643
-0.291889,0.0664916,-0.41251
0.847233,-0.0408368,0.72283
-0.254668,0.0277847,-0.392744
-0.266303,-0.00176434,-0.405148
-0.313985,-0.0448448,-0.102088
0.25287,0.0543441,0.468137
1.27244,-0.0432394,0.6974
1.41069,-0.187667,0.815673
0.430102,-0.310824,0.853184
0.223556,0.14758,-0.488338
1.23546,-0.108671,0.117927
-0.0926604,-0.13255,0.575865
0.642646,-0.0661904,0.986471
0.798619,0.0182746,0.831784
0.102226,-0.13458,0.530152
0.519278,0.0137798,0.818126
1.31573,-0.349279,0.893065
0.785263,-0.0642727,0.880526
-0.139315,-0.285503,1.23774
0.260413,0.0368783,0.457447
0.137552,0.0360252,1.18575
1.20686,-0.104091,0.119452
1.11431,-0.082848,-0.321433
1.09459,-0.0875305,-0.292584
0.242845,0.0307102,0.434171
1.2708,-0.0554833,-0.231605
-0.317096,-0.0541939,-0.123206
-0.375747,-0.0983331,0.113142
0.306599,0.0353984,0.448179
0.307859,0.0363679,0.450857
0.308309,0.0348256,0.45265
0.308413,0.0370016,0.449176
0.0792483,-0.344693,1.24529
0.104596,-0.2267,1.23369
-0.584124,-0.195744,0.404448
-0.353425,0.15411,0.522692
-0.399904,-0.229784,0.518725
0.102193,-0.0712027,0.539045
-0.594337,-0.0207025,0.162229
-0.698909,0.227233,0.100426
-0.440688,-0.151277,0.125128
-0.153103,-0.000234727,0.608418
-0.467744,0.152433,0.529565
-0.278263,-0.134628,-0.207613
0.279758,0.235826,-0.256244
0.280235,0.207234,-0.240998
0.240164,0.224835,-0.262574
0.216495,0.223125,-0.255974
-0.267603,-0.091366,-0.290032
0.551416,0.21962,-0.475843
0.278935,0.260103,-0.337438
0.809251,0.187435,-0.24561
0.287154,0.0372414,0.45505
0.456169,0.0905981,-0.420275
-0.3791,-0.101214,-0.307001
-0.858945,-0.08634,-0.0325474
-0.313344,0.188589,-0.379193
0.323447,0.107498,0.433292
-0.563911,0.0515787,0.128904
0.783353,0.0273111,0.840328
1.14997,-0.0527046,0.515325
0.872785,-0.0500376,0.885823
0.294537,0.0242896,0.428382
0.252512,0.108014,0.516376
0.290476,0.0424851,0.447765
0.294457,0.0242993,0.428248
0.287133,0.0565381,0.480244
0.307196,0.0368692,0.45155
0.305863,0.0393486,0.453038
0.305318,0.0380178,0.454332
0.307537,0.0321547,0.451833
0.286081,0.069233,0.515793
-0.36657,0.283431,-0.359694
-0.348271,0.0270945,-0.130638
1.1369,-0.0901537,-0.317734
0.300575,0.135048,0.446951
-0.331598,-0.0493734,-0.0772299
0.0213098,-0.205572,1.22715
-0.00651218,0.0393134,1.38349
-0.345531,-0.0266696,-0.134751
-0.0545679,-0.12359,-0.267356
-0.342252,-0.0391991,-0.120221
-0.32759,-0.0454197,-0.0614717
-0.27447,0.0596163,-0.413775
1.3754,-0.237982,0.677634
0.0960315,0.0146207,1.21922
0.659807,-0.128556,1.03672
-0.0522479,0.0279582,0.971597
-0.297663,0.274622,-0.390205
-0.363946,0.285943,-0.389437
-0.199781,0.0770818,-0.373112
-0.33169,-0.0483998,-0.0575827
-0.314521,0.189563,-0.372627
-0.337135,-0.0328541,-0.0327705
-0.338021,0.0201078,-0.0294632
-0.363433,0.0143305,-0.0786746
0.587689,0.199808,-0.363805
0.556114,0.201299,-0.39318
0.788709,0.163673,-0.308259
-0.319008,-0.0634088,-0.0415117
0.304672,0.0335068,0.450373
0.309641,0.0387887,0.453392
0.308158,0.0403415,0.448017
0.303516,0.0411707,0.453843
0.307911,0.04068,0.453063
0.308017,0.0383472,0.45078
-0.329078,-0.0226633,-0.0369959
-0.373279,-0.0853827,0.0973529
-0.317299,-0.0732902,-0.00973436
-0.335323,0.00155626,-0.103113
-0.33559,-0.0277333,-0.0407388
1.01373,-0.321508,0.941069
0.802244,-0.0171904,0.776086
0.807371,0.0171308,0.824846
1.22396,0.0375292,0.70701
-0.493777,-0.165262,0.102145
-0.330231,-0.0398634,-0.0327133
-0.559785,-0.0302676,0.119962
-0.317021,0.0968016,-0.240668
-0.224518,0.183114,0.0416884
-0.215752,0.179702,0.0480913
-0.349408,-0.00387707,-0.111525
-0.317618,-0.0742382,0.103361
-0.290462,0.0996744,0.525015
-0.303666,-0.0351924,0.08398
-0.328845,0.0247049,0.121655
0.0745318,-0.128977,0.536041
0.261093,0.034638,0.455052
-0.532731,0.157494,0.650403
0.400501,-0.0126427,1.16381
0.169375,-0.0484322,0.565703
-0.345327,0.0153624,-0.137822
-0.255669,0.185701,0.032788
-0.642292,0.0591868,0.106077
-0.339404,-0.0573745,-0.114074
-0.313855,-0.0737106,0.10592
-0.31711,-0.058842,-0.0121725
-0.316502,0.0154771,-0.00994931
-0.33124,-0.0621436,-0.0804814
-0.575419,-0.0895214,0.35388
0.163355,-0.0452194,0.559665
0.162161,-0.0466398,0.561369
0.022222,-0.0282989,0.560589
0.0525968,0.00253296,0.55926
-0.589855,-0.00533092,0.166661
-0.409825,0.0302634,0.603057
-0.274979,0.0784876,0.517832
-0.608337,0.00595545,0.16434
-0.394363,0.127969,0.521614
0.287305,0.0415767,0.455136
0.348188,0.0606645,0.428301
1.34535,-0.120998,0.527027
-0.279495,0.00224979,-0.413185
-0.331131,-0.0399911,-0.0342281
-0.310519,0.0865383,0.519459
-0.417551,0.0413229,-0.143626
0.659279,0.00802319,0.841532
0.859079,0.0593999,0.910377
1.2444,-0.0962903,0.591821
0.686365,0.0144876,0.834323
0.680426,0.228734,-0.445262
0.615619,0.162794,-0.387077
0.253422,0.0260973,0.460296
0.223925,0.0859015,0.508485
0.565941,0.0179547,0.836819
1.01055,-0.0965049,-0.816851
-0.234064,0.229941,-0.0289855
0.595812,0.183035,-0.36144
0.791039,0.166995,-0.295982
0.885063,-0.0230965,-0.56649
0.308211,0.0430876,0.446718
0.684947,0.188502,-0.431199
0.504608,0.181654,-0.351731
-0.386352,-0.0906458,0.111143
0.657668,0.085486,0.841714
0.0941187,0.130516,0.562871
-0.601723,-0.191468,0.412454
0.286529,0.0599675,0.43047
0.870227,-0.077386,-0.189246
0.309938,0.080963,0.416657
0.339825,0.0655283,0.454766
0.338632,0.0602668,0.467037
0.320115,0.0635295,0.416219
0.304036,0.039653,0.451913
0.309317,0.0429616,0.447208
0.301469,0.0425855,0.455964
0.30608,0.0343054,0.447457
0.306983,0.0384311,0.448741
0.306828,0.0408827,0.45245
-0.348841,-0.0264082,-0.123508
0.305023,0.0412716,0.446766
0.309338,0.0368506,0.449556
0.319865,0.0681218,0.453574
0.60994,0.163946,-0.388608
0.130578,-0.0880891,-0.417531
0.261653,0.240673,-0.26285
0.282888,0.244382,-0.311001
0.453487,0.131719,-0.397934
-0.323292,0.294605,-0.329425
0.0863338,-0.141243,0.507231
-0.337104,-0.303968,0.991416
0.251694,0.054489,0.488565
0.628336,-0.11214,1.0465
0.242146,0.230181,-0.263093
-0.332783,-0.0604106,-0.0772132
-0.29814,0.216482,0.108859
-0.350201,0.00558416,-0.125772
-0.25444,0.0060293,-0.0714971
-0.336131,0.0293177,-0.0981362
-0.212827,0.0174046,-0.0554004
0.307095,0.0625275,0.425772
1.08533,0.25432,-0.505146
0.0503792,-0.00919059,-0.454039
0.306357,0.0331724,0.451422
0.306889,0.0654514,0.43576
0.306042,0.0396223,0.450285
0.304638,0.0407922,0.454181
0.310351,0.0615805,0.437497
0.304998,0.0345943,0.445438
1.2857,-0.0828992,0.577733
-0.406938,-0.220838,0.50929
1.36203,-0.206908,0.441429
0.142946,-0.0346428,0.530791
-0.332498,-0.0574626,-0.107965
-0.342677,0.0179086,-0.132556
-0.310502,0.0038105,-0.0483691
-0.216729,-0.00523274,-0.0313971
-0.513402,-0.187228,0.7943
-0.30621,-0.0874013,0.0132244
-0.413839,-0.227936,0.529132
0.305537,0.0888931,0.392539
0.553364,0.147918,-0.31811
-0.540805,0.0191954,0.786764
-0.453084,0.00399268,0.803159
-0.508083,0.015886,0.763032
0.610684,-0.315713,1.0635
0.249746,0.0224074,0.48004
0.312056,0.129889,0.402721
-0.348261,0.0199725,-0.122425
-0.351809,-0.0772,0.111277
-0.38718,0.00257765,-0.126542
-0.265222,-0.0260222,-0.00422507
-0.317267,-0.046577,-0.0246545
0.288443,0.0777213,0.440521
1.31041,-0.12339,0.578684
-0.205029,0.0783401,-0.383324
-0.332424,-0.0505583,-0.0909537
-0.849528,-0.0854165,-0.0292517
-0.372624,0.285372,-0.366962
-0.168706,0.116506,-0.319731
-0.30097,-0.0481388,-0.0233045
-0.579577,0.295422,0.566012
-0.518038,0.157572,0.5398
-0.287165,0.0407728,0.525174
-0.435264,0.138775,0.548538
-0.0202181,0.271189,-0.437054
0.614678,0.256151,-0.373746
0.451823,0.162293,-0.387819
0.301374,0.270135,-0.506361
0.445873,0.129004,-0.379227
0.496222,0.1475,-0.365718
-0.614448,0.199766,0.557573
-0.890076,0.279526,0.558248
0.0797137,-0.13689,0.538215
0.167854,-0.0497053,0.574303
-0.264139,0.0960301,0.597233
-0.436476,-0.146479,0.890628
-0.280988,0.0758275,0.595407
-0.143814,-0.237613,0.499357
0.307428,0.0417653,0.447566
0.307702,0.0404816,0.447644
0.306859,0.037915,0.453863
0.306286,0.0368143,0.451703
0.305625,0.0394601,0.451612
0.308708,0.0349967,0.449528
-0.353037,0.0959938,0.854085
-0.441414,-0.263166,1.0721
-0.530766,0.0231686,0.478965
0.127659,-0.166854,0.52517
0.304604,0.0348948,0.451733
0.307506,0.0363498,0.450674
0.305546,0.03366,0.452101
0.303736,0.0318276,0.4544
0.307547,0.0341225,0.448081
0.308149,0.0341513,0.447292
0.307793,0.0331499,0.452086
-0.414187,-0.230856,0.558077
0.572931,0.0721022,0.836063
0.725412,0.0734585,0.790605
0.648894,0.0163756,0.886254
0.565506,0.0277916,0.84518
0.635846,0.00258769,0.826555
-0.31127,-0.087747,0.0103532
-0.722983,0.213788,0.647877
-0.494515,0.151973,0.657018
-0.318799,-0.0743717,0.124703
-0.35867,-0.0285471,0.117616
-0.326066,-0.00671253,-0.0230515
-0.310253,0.0414499,0.00965998
1.16486,-0.0783027,-0.172584
-0.314367,0.00534163,-0.0623514
-0.324094,0.0434783,-0.0821691
-0.155719,0.0580388,-0.427212
-0.305967,-0.163792,0.077071
0.626355,0.0686553,0.963967
-0.563857,-0.0954126,0.38611
-0.75405,-0.0883566,0.0405784
-0.368091,0.0768403,1.05238
-0.0364612,-0.273071,1.02441
-0.536762,-0.191742,0.38848
0.151885,-0.0428492,0.551145
-0.423201,0.107189,0.630213
-0.319315,-0.00160542,-0.00451404
0.305709,0.0347122,0.452454
0.306558,0.0356085,0.456287
0.1524,-0.0435382,0.554338
-0.475856,-0.027983,0.0610252
0.177585,-0.0484403,0.563685
-0.257591,0.0431518,0.515679
0.296766,0.0535043,0.512668
-0.315367,0.0170733,-0.0119163
-0.324602,-0.0626167,-0.0696003
-0.135623,0.0648815,-0.349725
-0.131373,0.14689,-0.364242
1.36276,-0.196283,0.570773
1.40706,-0.198311,0.794948
-0.380677,0.0473173,0.591228
-0.528172,0.0466531,0.141604
0.175442,-0.0468531,0.554283
0.379639,0.0602463,1.30933
0.641082,-0.0485348,0.966829
0.697653,0.211924,-0.513772
0.803529,0.16388,-0.263866
0.48572,0.134227,-0.355655
-0.44731,-0.134523,0.117323
-0.482005,-0.156112,0.543436
-0.510006,-0.0946369,0.144207
0.471794,-0.283345,1.11417
0.11806,-0.203577,1.19116
0.64293,0.0119397,0.818982
0.550774,-0.294059,1.13626
0.712874,-0.317078,1.09314
0.567655,0.0254769,0.827693
0.624672,-0.0483408,0.935026
0.663951,-0.100821,1.0191
0.663616,-0.100643,1.00363
0.533395,0.0196859,0.837422
0.534896,-0.0349593,0.800084
0.744972,-0.150068,1.01718
0.712005,0.00853776,0.84898
0.639583,0.0107128,0.835246
0.627642,0.0275397,0.850523
0.536301,-0.0291836,0.790483
0.562472,0.0191845,0.763468
0.723068,0.0681223,0.771381
0.742271,-0.0994551,0.978972
0.804247,0.00617235,0.796123
0.695349,0.0194083,0.989624
-0.0635999,-0.02363,0.584352
0.0927337,0.276964,-0.433111
0.123397,-0.0830131,-0.450104
0.553281,0.147758,-0.317292
-0.270172,0.02537,-0.426378
0.309571,0.0577844,0.462399
-0.300438,0.00619073,1.31831
-0.603691,0.0680211,1.77828
0.544344,0.0836106,0.77451
0.407123,0.0441596,1.15813
-0.0684092,0.149081,-0.401368
0.805033,-0.182472,-0.10631
-0.66568,-0.0989727,0.421598
-0.231605,0.0727346,-0.368344
0.49836,0.25477,-0.352368
-0.462867,0.183623,0.228956
0.167841,-0.0484703,0.566074
0.184035,-0.0539012,0.587356
0.504269,0.180166,-0.348453
0.558827,0.0243385,0.827167
0.693331,-0.254137,1.04977
0.557329,0.0148146,0.798614
0.664424,-0.147771,0.991989
0.686251,-0.0458901,0.938797
0.742327,-0.0491536,0.825858
0.539585,-0.0325929,0.772949
0.709869,-0.310879,1.04636
0.0892542,0.0571103,1.21356
0.377278,-0.354329,1.21766
-0.114829,-0.30474,1.22393
0.756212,-0.178024,1.24084
0.272012,-0.448439,1.56037
0.710976,-0.281995,1.04849
-0.583575,-0.0197162,0.165323
0.118732,-0.220784,1.19319
-0.391591,-0.10202,-0.320377
-0.225937,-0.18787,0.141371
-0.311432,0.0366552,-0.0291075
-0.35682,0.28073,-0.380839
0.684246,-0.22139,1.02808
-0.319284,0.0237618,-0.00483552
-0.305087,0.0549992,0.0282181
-0.304997,0.0536836,0.0282234
-0.195459,0.0761566,-0.379904
0.308556,0.0561946,0.459413
0.836366,0.0958673,-0.277873
-0.237527,-0.128375,-0.202983
-0.30812,0.185804,-0.377262
-0.912934,0.296142,0.528402
-0.326153,-0.00331471,-0.00508912
-0.335456,-0.027489,0.129617
-0.358578,-0.0809385,0.100082
-0.538357,-0.091401,0.338834
-0.316556,-0.0258838,-0.00736267
-0.317476,0.00916505,-0.0119518
-0.38937,0.0587461,-0.071103
-0.316365,-0.0559639,-0.036162
-0.259964,0.211097,0.0706908
-0.341238,-0.0399435,-0.0663063
-0.360627,-0.0121707,-0.0353123
-0.57647,-0.026392,0.11377
-0.338046,0.0252816,0.115799
0.196366,-0.293568,1.20393
0.236639,0.0415937,1.21211
-0.56158,-0.0481281,0.119861
-0.313759,-0.0781455,0.118581
-0.322155,-0.0732848,0.123581
